영화명,time,ID,text,score,like,dislike,watch_movie,혐오,성별,이념/지역,인간존엄성,기타 (선택),
공작,2018-08-12 23:34,Aoskdjx(slim****),북한 미화에 선동에 대놓고 북한 찬양하고 현실을 왜곡하네요 배우들 연기가 아깝다,1,10,2,FALSE,0,0,0,0,,
공작,2018-08-13 11:16,Shot(cans****),진부한 전개  짜맞춘 긴장감  연기는 잘해서 2점,1,5,1,FALSE,0,0,0,0,,
공작,2018-08-11 21:36,입니다(ywj1****),정치색이고 나발이고 일단 재미가없어,1,12,5,FALSE,0,0,0,0,,
공작,2018-08-16 0:08,lclh****,결국 핵무기 만들었잖아요,1,5,5,FALSE,0,0,0,0,,
공작,2018-08-21 16:13,4737472(blac****),보다가 후반부에 걍 나옴    돈아까워,1,7,4,FALSE,0,0,0,0,,
공작,2018-10-06 21:47,넥별(ssan****),근데 왜 대중이무현이 정권때 북한한테 뚜드려맞기만하고 돈은 돈대로주고 군인들 죽어나갔나요  이것도 공작질해서 불안한분위기 조성하고 친북인사들 대통령에 앉히려는 수작질인가요,1,9,4,FALSE,0,0,0,0,,
공작,2018-11-05 3:12,거북선(axlr****),이런 영화좀 그만 나왔으면,1,12,3,FALSE,0,0,0,0,,
공작,2018-08-23 20:03,태엽감아(acee****),1점도 아깝다 사실 기반으로 영화를 만들어야지 무슨 연평도를 우리 정부가 포격해달락 했냐,1,6,4,FALSE,0,0,0,0,,
공작,2018-08-13 15:06,콩돌이(l00v****),선동을 목적으로하는 3류영화,1,12,5,FALSE,0,0,0,0,,
공작,2018-08-09 10:37,imbm****,요즘 영화 는 너무 좌향좌로 가는거 같아서 한국영화 보기가 싫어진다영화인들이 좌파가 많은건지 아님 좌파를 표방하는건지 너무 정치적이고 북을 찬양하는듯한 영화다  제발 이러지 맙시다  국민들도 알건 압니다,1,11,15,FALSE,0,0,0,0,,
공작,2018-09-16 23:00,윤지황(gkrs****),이딴 쓰레기를 가지고 장난을 치니  이건 좌파나팔수 영화임,1,4,7,FALSE,0,0,0,0,,
공작,2018-08-11 19:58,제인(styl****),평도 아깝다 어케 이런 영화가,1,10,5,FALSE,0,0,0,0,,
공작,2018-08-10 20:35,쉽사리(magn****),배우들 연기는 굿  영화 스토리는 최악,1,4,7,FALSE,0,0,0,0,,
공작,2018-08-19 15:11,jins****,1점도 주기 아깝고 0으로 주고 싶다,1,7,5,FALSE,0,0,0,0,,
공작,2018-08-16 9:14,가을(dngu****),별점 1점도 아깝다  북한 미화 개오진다,1,9,4,FALSE,0,0,0,0,,
공작,2018-08-17 3:51,으잉(qudr****),노잼영화 돈 주고 본게 아깝다,1,9,4,FALSE,0,0,0,0,,
공작,2018-08-16 15:58,골디플(gold****),허구를 근거없이 실화라고 명시하는데 이거선동아닌가요  정부에서 제지는 커녕 영화관성수기에 상영관독점하는걸 묵인해서 찜찜해도 할수없이 보게 만드네요  이쯤되면 이영화 칸영화제 초청받은거도 미심쩍어요 이거 솔직히 그냥 배우연기만 볼만한정도인데요,1,5,5,FALSE,0,0,0,0,,
공작,2018-08-10 10:57,smso****,1점도 아까움 내 시간도 아까움 내 돈도 아까움,1,6,3,FALSE,0,0,0,0,,
공작,2018-08-20 17:24,연주쨩(lan8****),아 잘잤다   1점도 주기 아까워요,1,10,2,FALSE,0,0,0,0,,
공작,2018-08-22 10:50,풍삼(fuck****),좌파 미화 영화 역겹다 진짜,1,6,2,FALSE,0,0,0,0,,
공작,2018-08-12 17:37,깜돼지사랑해(poke****),좌파친국김대중식Swag,1,8,3,FALSE,0,0,0,0,,
공작,2018-08-13 15:48,카르페디엠v(yhs7****),좌파 선동 영화 재미도 없고 감흥도 없고 최악,1,12,4,FALSE,0,0,0,0,,
공작,2018-08-11 8:06,온즈믄골(juse****),알바에 속아 돈 버리지 말자  인랑과 난형난제급,1,8,5,FALSE,0,0,0,0,,
공작,2018-08-15 10:30,야생마(choi****),좌파 편향적인  영화를 왜 만드는지,1,6,5,FALSE,0,0,0,0,,
공작,2018-08-13 14:56,qort****,인랑을 피했더니 공작이,1,41,18,FALSE,0,0,0,0,,
공작,2018-08-26 20:48,메종마르지엘라(holl****),김대중 미화영화   우리나아 군인들 죽어나갈때 축구 쳐보고 앉아있던 인간을 두둔하는 OOO기영화,1,3,6,FALSE,0,0,0,0,,
공작,2018-08-11 19:13,김서현(tjgu****),노잼 노잼 노잼 노잼 노잼 노잼 노잼,1,9,5,FALSE,0,0,0,0,,
공작,2018-08-14 13:55,blue****,정치인 oout,1,8,4,FALSE,0,0,0,0,,
공작,2018-09-16 14:04,가치성장투자(newv****),와     진짜 개쩐다 좌좀 선동영화,1,8,3,FALSE,1,0,1,1,,
공작,2018-08-13 9:27,mola(alda****),결론은 북한이랑 광고를 찍던 관광사업을 하던 결국 그 돈은 다 김정일  김정은 것이란것   북한에서 김대중인 당선되지 않기를 바랬다는건 절대 공감안됨  돈돈돈 돈에 환장해서  맨날 손벌리는데 넙죽넙죽 잘주는 슨상이 낙선되길 바랬다고  웃기는 소리,1,6,4,FALSE,1,0,1,0,,
공작,2018-10-09 9:24,밸런스(obk5****),재미도 없고 문재앙 정권 찬양영화,1,2,6,FALSE,1,0,1,0,,
공작,2018-08-11 10:37,박노재(park****),팩트를 왜곡하는 쓰레기 영화  사실은 김대중 정권하 안기부요원들이 고문을 해서 수사를 날조하고 그 때문에 대법원에서 김대중 정권이 배상하라고 판결까지 받음   lt 중앙SUNDAY  안기부 총풍 사건  대법 판결은 검색 gt,1,12,9,FALSE,0,0,0,0,,
공작,2018-09-02 16:46,image semiotics(isem****),개떡임 절대로 보지 말 것,1,6,5,FALSE,0,0,0,0,,
공작,2018-08-17 23:16,홍당무M(hooh****),정말 재미와  연기를 떠나 북한의  기득권층의 김씨부자  밑에서  피빨아먹는  인물이들을  너무  미화시킨듯  마지막만보면  독립운동가인줄,1,10,4,FALSE,0,0,0,0,,
공작,2018-08-12 19:07,toss****,Left left  left,1,5,6,FALSE,0,0,0,0,,
공작,2018-08-10 17:11,호이(kayb****),그리운  빨갱이 나라  굶주리다 지쳐 잠이 들면   내 그리운 수령님나라   갈수  있 을까  부모 잃은 꽃제비처럼 울고 싶은밤 길바닥에 주저앉아 보안원에 붙잡혀 처형대에선 슬픈 나의 그림자 내 빨갱이 나라 굶주리다 잠이들면 내 슨상님 나라 갈수 있을,1,3,2,FALSE,1,0,1,1,,
공작,2018-08-11 23:13,Han(swee****),오로지 북한미화,1,7,6,FALSE,0,0,0,0,,
공작,2018-08-08 23:24,nara****,포인트가없다  이성민은 잘하네,1,4,2,FALSE,0,0,0,0,,
공작,2018-08-11 12:08,대주(yun4****),먼 영화지,1,5,4,FALSE,0,0,0,0,,
공작,2018-08-12 2:19,파란곰돌(yse0****),보다가 잤네요,1,9,2,FALSE,0,0,0,0,,
공작,2018-08-13 11:14,나유니(nayu****),진짜 재미없다 진짜 진짜,1,7,2,FALSE,0,0,0,0,,
공작,2018-08-20 23:53,혼자놀기(refl****),이거 잡아가야되는 영화아닌가,1,13,6,FALSE,0,0,0,0,,
공작,2018-08-26 17:08,enha99(iran****),방화를 돈주고 본다구,1,3,2,FALSE,0,0,0,0,,
공작,2018-08-15 10:10,bpp1****,그만 선동해라 정치영화 지겹다,1,8,6,FALSE,0,0,0,0,,
공작,2019-12-01 17:39,이백수(chao****),"믿고보는 배우들인 만큼 연기는 좋으나각본이 쓰레기  차라리 처음부터 작가머리에서 나온 픽션이라고 띄워주고 영화를 시작했으면   ""아 픽션이구나""  라고 생각하면서 봤겠지만 이건 그저 정치색깔 입혀서 픽션과 실화의 경계를 애매모호하게 넘나들면서 풀어갈뿐  처음 초반부 보고 재밌길래 와 이걸 왜 못봤지 했는데 보면볼수록 아 이래서 극장에서 안봤구나 다시 알게됨",1,7,3,FALSE,0,0,0,0,,
공작,2018-08-15 22:35,신소리(saw5****),수면제탄듯 개졸렸음    zzzz,1,6,3,TRUE,0,0,0,0,,
공작,2018-08-14 17:55,dltj****,정치색을 떠나서 역대급으로 그냥 영화가 노잼임 절대 보지마셈,1,10,6,FALSE,0,0,0,0,,
공작,2019-12-01 20:45,우다다당(ynoo****),스토리는 좋았고 보수정권이 북한의 위협을 이용하는것까진 이해간다  근데 김대중 당선되었다고 온국민이 광화문에서 기뻐하고 퍼레이드하는건 좀 아니였음  김대중 마치 구세주인것 마냥 그려낸것 때문에 영화가 좌빨영화가 됨  삭제,1,11,5,FALSE,1,0,1,0,,
공작,2018-08-11 3:49,김용한(mbr2****),와   진짜소름돋는다적화통일 얼마남지않았구나,1,11,8,FALSE,1,0,0,1,,
공작,2018-08-10 23:09,mong****,친북영화 아웃    지금 나라경제가 누구때문에 말아먹고 있는데,1,7,3,FALSE,0,0,0,0,,
공작,2018-09-15 10:41,ij29****,감독 국적이 북한인지 의심스럽네요,1,3,5,FALSE,0,0,0,0,,
공작,2018-08-10 19:55,SYM(youm****),종북좌파 틀딱들 드럽게 많네    얼마씩 받고 댓글다냐,1,9,6,FALSE,1,0,1,1,,
공작,2018-08-10 13:09,행복하기(okan****),123123000000000,1,10,4,FALSE,0,0,0,0,,
공작,2019-09-14 3:34,piiw****,정치색   선동이 너무 심했다,1,9,11,FALSE,0,0,0,0,,
공작,2018-08-15 18:37,노나(sams****),이게 영화냐   북한좌빨들      좋냐,1,5,3,FALSE,1,0,1,0,,
공작,2018-08-29 14:44,전주기(js82****),보다가 중간에 나옴 최악의 좌파 선동영화,1,5,5,FALSE,0,0,0,0,,
공작,2018-08-11 18:53,yk32****,양심들이없구먼,1,8,6,FALSE,0,0,0,0,,
공작,2018-08-08 20:28,메디안(medi****),문제앙 정권 들어선 이후 북한의 살인 독재정권을 대변하는 영화들이 쏟아지는구나  에혀라  이따위껄 돈내고 보기엔 돈 아까울텐데,1,317,242,FALSE,1,0,1,0,,
공작,2018-08-17 6:01,새끼(leem****),좌파 피돈빨아먹고사는 감독,1,6,5,FALSE,1,0,1,0,,
공작,2018-08-14 1:39,쟨(love****),아 진짜 영화 평점은 첨 맥여본다진짜 개노잼 영화다 배우들의 연기가 아까울 정도로,1,10,6,FALSE,0,0,0,0,,
공작,2018-08-09 12:54,덕산벤자리(sima****),처음 평점올려봅니다  보다가지루해서 한숨푹잤네요,1,8,10,FALSE,0,0,0,0,,
공작,2018-09-17 22:09,Bu seung huyn(7832****),선동영화그러지 말자,1,7,4,FALSE,0,0,0,0,,
공작,2018-09-25 12:42,독고(vinc****),당시 안기부판단이 맞았고 황정민 판단은 틀렸다,1,2,3,FALSE,0,0,0,0,,
공작,2018-08-15 9:13,ghkd****,정치색을 떠나서  너무 졸림  난 이효리 나온지도 몰랐음  너무 자서    분명 극장 들어가기 전에는 정신 또렷또렷했는데,1,5,10,FALSE,0,0,0,0,,
공작,2018-08-15 11:49,김종만(eore****),이렇게 지루하고 재미없는걸 왜보는거지     저애들 조합은 이제 그만해 지겨워,1,1,4,FALSE,0,0,0,0,,
공작,2018-08-09 0:09,vini****,내가 댓글 알바에 당해서 봤다캐스팅이 너무 좋기래리얼도 피하고 인랑도 피했는데웬만하면 진지하게 영화 잘보는데아따 이러지마 진짜,1,15,8,TRUE,0,0,0,0,,
공작,2018-08-28 11:22,이혜정(hes3****),잤음  잤음  잤음  잤음  잤음,1,4,5,TRUE,0,0,0,0,,
공작,2018-08-14 3:47,pcky****,다른 종류의 이야기에 정치색이 포함되어있는 영화는 좌우 상관없이 거부감 없이 잘 보는데이 영화는 처음부터 끝까지 한쪽 정치색을 위한 이야기뿐입니다인생을 살면서 본 영화중에 세손가락 안에드는 최악의 영화였습니다,1,10,7,FALSE,0,0,0,0,,
공작,2018-08-13 14:37,다묵자닷컴(damo****),나는 공산당이 싫어요이런 거짓선동영화가 버젓이 나오다니   여기가 북한인가,1,11,4,FALSE,0,0,0,0,,
공작,2018-08-09 22:33,joun****,개대중  당선으로 북괴에 불법자금 넘어가서 핵개발된 사실은 모른척하네요,1,79,46,FALSE,1,0,1,0,,
공작,2018-08-08 23:02,ohto****,허리아푸다     설명충영화,1,8,3,FALSE,1,0,0,1,설명충,
공작,2018-08-16 16:37,보라뽀(lkim****),영화라고 픽션이라고알리기는햇으나 싫다진짜,1,5,6,FALSE,0,0,0,0,,
공작,2018-08-11 13:48,감대(xeca****),블랙리스트감독의 좌편향 쓰레기 영화,1,11,5,FALSE,0,0,0,0,,
공작,2018-08-23 5:18,내심(wlsw****),제에발 영화에 정치색좀 넣지마라 진짜 승질나네 대통령도 어짜피 문재인인대 아직도 이러는 이유가뭐야   영화는 좀 중립적으로 만들라고 쫌,1,15,6,FALSE,0,0,0,0,,
공작,2018-08-15 1:48,shin****,이런 쓰레기 영화를또볼수있는 날이올까 나는 보수도아니고진보도아니지만 이건 극진보 역사적사실이나 증거도없이 극진짜극에극으로 자한당 아니한나라당을 깍아내리고 지금지금 진보당이 정권을잡고 영화권까지 잡은건아닌지합니다 감독정치색을 사실인양 해놓은쓰레기네요,1,9,7,FALSE,0,0,0,0,,
공작,2018-08-09 21:04,손손손(thsd****),좌향좌 하지 맙시다,1,4,3,FALSE,0,0,0,0,,
공작,2018-08-09 13:13,sybe****,이건 아니지  너무 빨갛잖아,1,9,15,FALSE,1,0,1,0,,
공작,2018-08-25 20:31,훼미리리죠트(jmhv****),불면증 out수면제 영화 여자친구랑 수우우욱면했네요,1,7,5,TRUE,0,0,0,0,,
공작,2018-08-11 2:54,ehdw****,12345678910,1,8,4,TRUE,0,0,0,0,,
공작,2020-04-26 14:29,투잡클럽(ljhf****),sibal 알바좀 그만써라 어떻게 평점이 다 10점 아니면 1점이냐   일자리 창출한다고 200조가지고 영화관알바자리 만들었냐  빨갱이 새끼들 너희들 천벌을 받을날이 올꺼다,1,5,12,FALSE,1,0,1,1,,
공작,2018-08-08 12:10,태곤마트(snak****),명탐점 코난도 오늘 나왓는데 명탐정코난이 더 평점높고 더 재밋음,1,11,15,FALSE,0,0,0,0,,
공작,2018-08-09 21:02,나폴나폴(kyun****),감독이 정권에 살랑거리려 만든 영화인건 알겠는데 너무 심하니깐 거부감 들더라,1,7,3,FALSE,0,0,0,1,,
공작,2018-08-13 12:15,ddol****,정권성향따라 개봉영화 달라지는것    언제쯤 없어질랑가 기회주의 예술인들  증말지겹다문정권 아부용으론 딱,1,7,3,TRUE,0,0,0,0,,
공작,2018-08-15 21:01,연토(seal****),최악  진심 돈아깝다,1,7,3,FALSE,0,0,0,0,,
공작,2018-08-08 21:40,곽경민(asdf****),개인적으로 너무 재미없어서 잤음    기억에 남는 건 롤렉스  소니  그리고  귀여운 강아지와 아름다운 이효리,1,135,91,FALSE,0,0,0,0,,
공작,2018-08-13 16:06,창미(prpn****),재미도없고 내용도 산으로가고  정치적으로 너무편향적인 데다 아예 작정을 하고 북한미화  보수세력 폄하  진보세력찬양에 열을올리더라고요 민망할정도로    감독이 나중에 한자리하고싶으신듯,1,50,23,FALSE,0,0,0,0,,
공작,2018-08-16 17:09,civilization(civi****),북한과 현정권 동기부여 옹호영화,1,4,7,FALSE,0,0,0,0,,
공작,2018-08-20 0:38,진동(cowa****),애초에 이정도 정치색이 끼어있는 영화인줄 알았다면    보지않있을것이다   정치색의 옳고 그름을 떠나서 보는 내내 불편했다,1,8,10,FALSE,0,0,0,0,,
공작,2018-09-21 22:40,뿍뿍따리뿍뿍따(rlgh****),이게 영화냐 북한찬미 영상이냐 썩어빠졋내 개돼지들,1,2,5,FALSE,1,0,0,1,,
공작,2018-09-29 11:56,lsm8****,좌파선동질 오진 영화네 이미친 감독 작가껀 거른다,1,1,6,FALSE,0,0,0,0,,
공작,2018-08-26 22:00,항상밝게(pear****),재미없고요   이게사실이라면 북에 돈준 정치인은 알려주셔야죠,1,3,1,FALSE,0,0,0,0,,
공작,2018-08-28 15:39,정해성(jhs1****),정치색이 너무 심함,1,7,3,FALSE,0,0,0,0,,
공작,2018-08-09 12:40,엉엉이(lamb****),진짜 별로괜히 보고 나서 기분만 잡침,1,12,7,FALSE,0,0,0,0,,
공작,2018-08-30 21:16,디콘(ayj9****),이정권도 대중예술을  이념추구에 이용하는거냐,1,8,3,FALSE,0,0,0,0,,
공작,2018-08-09 15:04,ksws****,개꿀잼    꼭 극장에서 보세요   나만당할수 없다,1,10,10,FALSE,0,0,0,0,,
공작,2018-08-14 20:57,초콜릿(tbse****),영화보니까 딱 친북애들이 좋아할 내용임,1,13,5,FALSE,1,0,1,0,,
공작,2018-08-14 1:01,김승민(kims****),첩보영화로 잘이어나가다가 갑자기 정치색으로 또잉 민족의 등불  김대중센세 찬양  내용으로 가넹    1점드렸습니당,1,8,10,FALSE,1,0,1,0,,
공작,2018-09-16 12:30,hi(test****),영화니 사람의 말이니 다 거짓일 수 있지만 결과적으로 김대중이 북핵 책임진다고 뻥친건 역사적 팩트  고난의 행군으로 300만명 굶어죽고 체제 고작 몇십만 달러도 없던 북한 체제 부활시켜놓은 것도 김대중   객관적 팩트만 보면 답 나온다  아무리 영화로,1,11,4,FALSE,0,0,0,0,,
공작,2018-08-19 16:41,shin****,그냥 좌파 영화 정말 재미없음 마누라랑 목격자 볼껄 시간낭비 했네요,1,8,5,TRUE,0,0,0,0,,
공작,2018-09-02 20:00,고구마(gore****),망해주셔서 감사합니다,1,6,5,FALSE,0,0,0,0,,
공작,2018-08-26 19:33,솔캠(revo****),북한 영화   보는 내내 불편함 감독은 지금껏 북한의 모든 도발이 모두 남한의 사주를 받은 것이라고 얘기하고 싶은거냐,1,4,5,FALSE,0,0,0,0,,
공작,2018-08-10 1:26,축복된하루(josh****),공짜표도 아깝다,1,8,5,FALSE,0,0,0,0,,
공작,2018-08-11 15:36,터칭커피(hmze****),공작보다는 신과 함께신과 함께보다는 맘마미아,1,12,4,FALSE,0,0,0,0,,
공작,2018-08-12 10:07,dnjs****,영화 이렇게 만들지 맙시다,1,11,6,FALSE,0,0,0,0,,
공작,2018-10-31 23:37,초코송이(nons****),최고 배우들 데려다 저런 스토리    감독에게 가장 실망 대실망,1,8,3,FALSE,0,0,0,0,,
공작,2018-08-08 17:16,Aiden(theh****),북핵은 김영삼 정권때 만들어 졌으며 북한 내 휴민트가 작살 난 일도 김영삼 정권때 이며 슨상님이 죽어 가는 정권 지원 한거는 아무 상관도 아무 잘못이 없당께요,1,150,92,FALSE,1,0,1,0,,
공작,2018-11-05 1:31,푸름소다(wkdd****),영화는 볼만함 좌파영화,1,10,3,FALSE,0,0,0,0,,
공작,2018-12-06 3:29,아시스(dmsq****),그래서 이회창네 여당이랑 북한이 공작한 덕에 김대중이 당선 안됐냐  연평도 폭격 안일어났냐  햇볕정책으로 핵개발 안됐나  북한 미화를 머무 역겹게해서 말이 안나온다 일베 평점테러  북한의 간첩공작 사건 땅굴사건 알고나 지껄여라 대가리 텅텅이들아,1,9,1,FALSE,1,0,1,1,,
공작,2018-09-22 6:52,랑송(nice****),이런영화가 개돼지들 입맛엔 딱이지,1,5,3,FALSE,1,0,0,1,,
공작,2019-12-01 16:45,밈밈(jmin****),빨갱이좌파 영화 역시 빨갱이는여전히 존재함,1,10,6,FALSE,1,0,1,0,,
공작,2018-08-17 18:06,퍼즐(fkrt****),친북을 넘어선    도대체,1,12,5,FALSE,0,0,0,0,,
공작,2018-08-13 0:53,연이(dusl****),연기는 좋았으나 넘나 지루한것 임팩트가 없음,1,10,4,FALSE,0,0,0,0,,
공작,2018-09-18 19:35,레몬보이(gogo****),정신나간 영화 아니가  정부가 이제 대한인민공화국화 준비 시키고 있는 거네,1,6,8,FALSE,0,0,0,0,음...,
